t,x,y,theta
103.11470030000055,0.09994492170564032,-0.3564174336936209,-0.8544328506677397
103.16470870000194,0.10140586880706233,-0.35803320329161503,-0.8571613166634068
103.21593059999577,0.10137272789782222,-0.35793829336161326,-0.8575930010769647
103.26507110000239,0.10136812777314522,-0.35790892944260416,-0.8577674831736051
103.31180850000237,0.101366778088907,-0.35789521429415305,-0.8578717335206859
103.36680229999911,0.10136213316144985,-0.35788438042174336,-0.8579337230616265
103.41292709999834,0.10135628545465095,-0.35787549947885855,-0.8579742173637449
103.46428909999668,0.10134949123336749,-0.3578679507780258,-0.8580027116612284
103.51240130000224,0.10134239812565152,-0.35786075552431706,-0.8580251678906486
103.56614160000026,0.10133517229938083,-0.3578540720824205,-0.8580429933704476
103.61342339999828,0.10132774324347187,-0.35784717332896193,-0.8580602069054747
103.66502539999783,0.10132050511588822,-0.35784107539600807,-0.8580766159271451
103.71810959999857,0.10131304022102458,-0.3578345205860173,-0.8580922833593311
103.76613530000031,0.10130536834476775,-0.3578278674368715,-0.8581070075644089
103.81879320000007,0.1012978667291506,-0.35782156884230476,-0.8581223162483276
103.8632288000008,0.1012903852556551,-0.357815166948128,-0.8581376696242372
103.91405880000093,0.10128308873173249,-0.35780902996928887,-0.8581522394804914
103.96532989999832,0.10127537940256497,-0.3578025675880597,-0.8581669345708647
104.01857529999688,0.1012679411936771,-0.35779631829896763,-0.8581816209360948
104.06443810000201,0.10126056458628452,-0.35778992450729635,-0.8581963979496529
104.11170739999943,0.10125295369781102,-0.35778353128103113,-0.8582110125885296
104.16748840000218,0.101245384464701,-0.3577771663062362,-0.858225042311416
104.2173571999956,0.10123789220071655,-0.3577705599387804,-0.8582397503865109
104.2639302000025,0.10123045054498554,-0.3577643820504411,-0.8582546165597567
104.3117751000027,0.10122286432418878,-0.35775797808321436,-0.8582685940007765
104.36697730000014,0.10121511357207884,-0.35775155519766927,-0.858282620774024
104.41704829999799,0.1012077533671514,-0.35774531025854917,-0.85829721129629
104.46442759999627,0.1012002390674243,-0.35773891373454325,-0.8583115758889922
104.51469129999896,0.10119259250024917,-0.35773241396744865,-0.8583258076161825
104.56384660000185,0.10118514661407607,-0.3577259712167523,-0.8583405525977045
104.61409550000099,0.10117757549477377,-0.35771963990917155,-0.8583551350976932
104.66671389999829,0.1011700992764462,-0.35771315162284284,-0.8583698619872139
104.71316639999714,0.10116232529492633,-0.357706700829841,-0.8583850687018508
104.76321710000047,0.10115488139910651,-0.3577001298108905,-0.8584009383722733
104.8138953000016,0.10114758879655827,-0.35769392390268995,-0.8584152134352333
104.86386559999664,0.1011399927802247,-0.3576873917164734,-0.8584292014774455
104.9158707999959,0.10113249531203614,-0.35768134877635344,-0.8584430508161048
104.96529100000043,0.10115479253443982,-0.3577077558924463,-0.8584647085818441
105.01748090000183,0.10116779471756501,-0.357725104926788,-0.8584707161851152
105.06344349999563,0.10116148754402517,-0.35771881319364984,-0.8584806135988574
105.11406749999878,0.10116552852031643,-0.357725343439553,-0.8584866240736978
105.165393700001,0.10116379643451434,-0.35772429194021244,-0.8584950078693675
105.21595759999764,0.10116329891894345,-0.3577247375058844,-0.8585052396202079
105.26412690000143,0.1011528943069735,-0.35771422274809683,-0.8585123223021573
105.31399129999772,0.10115541622009135,-0.35771926137252125,-0.8585150941375046
105.36267589999625,0.10115445679831343,-0.3577219900314025,-0.8585087315795521
105.4124273999987,0.10115242066669095,-0.35772184075833374,-0.858510672740167
105.46474309999758,0.10115179501803653,-0.3577239751288775,-0.8585102380351086
105.51712930000213,0.10114805995619355,-0.35772150877109316,-0.8585131629236694
105.56536690000212,0.10113972879046199,-0.3577132049087422,-0.8585196748019671
105.6152318999957,0.10113787874354123,-0.35771326828401667,-0.8585241386719368
105.66483929999958,0.10113027820853773,-0.35770670938507065,-0.8585255619507084
105.71716000000015,0.10112989567474329,-0.35770813030274623,-0.8585308690230098
